image_name,width,height,image_area,cls_id,xmin,xmax,ymin,ymax,object_area
A (14857),2688,1520,4085760,0,139.0,160.0,1188.0,1214.0,546.0
A (14857),2688,1520,4085760,0,176.0,197.0,1261.0,1285.0,504.0
A (14858),2688,1520,4085760,0,142.0,160.0,1190.0,1211.0,378.0
A (14858),2688,1520,4085760,0,173.0,197.0,1259.0,1285.0,624.0
A (14859),2688,1520,4085760,0,142.0,171.0,1190.0,1217.0,783.0
A (14859),2688,1520,4085760,0,173.0,200.0,1261.0,1295.0,918.0
A (14861),2688,1520,4085760,0,139.0,160.0,1190.0,1217.0,567.0
A (14861),2688,1520,4085760,0,173.0,200.0,1261.0,1290.0,783.0
A (14906),2688,1520,4085760,0,213.0,242.0,1214.0,1248.0,986.0
A (15443),1920,1200,2304000,3,1842.0,1897.0,285.0,341.0,3080.0
A (15551),1920,1080,2073600,3,1417.0,1495.0,791.0,865.0,5772.0
A (15551),1920,1080,2073600,0,1440.0,1536.0,845.0,919.0,7104.0
A (15551),1920,1080,2073600,0,1144.0,1283.0,789.0,866.0,10703.0
A (15551),1920,1080,2073600,0,1141.0,1183.0,886.0,907.0,882.0
A (15551),1920,1080,2073600,0,1080.0,1118.0,969.0,1027.0,2204.0
A (15551),1920,1080,2073600,0,927.0,1026.0,808.0,928.0,11880.0
A (15551),1920,1080,2073600,0,963.0,1140.0,826.0,1019.0,34161.0
A (159),2688,1520,4085760,1,1958.0,2065.0,774.0,814.0,4280.0
A (1598),1280,720,921600,3,54.0,84.0,627.0,644.0,510.0
A (161),1920,1080,2073600,1,819.0,847.0,137.0,159.0,616.0
A (1641),1280,720,921600,3,168.0,312.0,621.0,707.0,12384.0
A (1641),1280,720,921600,3,228.0,379.0,516.0,652.0,20536.0
A (1643),1280,720,921600,3,222.0,385.0,516.0,659.0,23309.0
A (1643),1280,720,921600,3,162.0,315.0,628.0,711.0,12699.0
A (1643),1280,720,921600,4,1.0,149.0,443.0,720.0,40996.0
A (2161),1920,1200,2304000,0,375.0,428.0,1143.0,1186.0,2279.0
A (2161),1920,1200,2304000,0,177.0,208.0,1012.0,1049.0,1147.0
A (2256),2688,1520,4085760,0,1934.0,2000.0,1132.0,1174.0,2772.0
A (2256),2688,1520,4085760,3,1802.0,1929.0,1259.0,1338.0,10033.0
A (2257),2688,1520,4085760,3,1797.0,1931.0,1267.0,1343.0,10184.0
A (2257),2688,1520,4085760,0,1931.0,1989.0,1130.0,1172.0,2436.0
A (2261),2688,1520,4085760,3,1852.0,1963.0,1277.0,1359.0,9102.0
A (2261),2688,1520,4085760,0,1931.0,1997.0,1135.0,1172.0,2442.0
A (2491),1920,1080,2073600,0,999.0,1030.0,596.0,611.0,465.0
A (2680),2688,1520,4085760,1,1265.0,1312.0,871.0,1049.0,8366.0
A (2680),2688,1520,4085760,1,636.0,727.0,681.0,783.0,9282.0
A (2682),2688,1520,4085760,1,669.0,739.0,688.0,786.0,6860.0
A (2682),2688,1520,4085760,1,644.0,689.0,687.0,775.0,3960.0
A (2691),2688,1520,4085760,1,615.0,737.0,669.0,787.0,14396.0
A (2694),2688,1520,4085760,1,660.0,731.0,674.0,787.0,8023.0
A (2695),2688,1520,4085760,1,613.0,739.0,664.0,787.0,15498.0
A (2824),1920,1200,2304000,1,770.0,822.0,638.0,724.0,4472.0
A (3035),1920,1080,2073600,1,667.0,710.0,791.0,841.0,2150.0
A (3035),1920,1080,2073600,0,810.0,860.0,876.0,897.0,1050.0
A (3035),1920,1080,2073600,0,814.0,853.0,927.0,943.0,624.0
A (3035),1920,1080,2073600,0,530.0,562.0,869.0,881.0,384.0
A (3035),1920,1080,2073600,0,593.0,709.0,836.0,872.0,4176.0
A (3035),1920,1080,2073600,0,485.0,585.0,789.0,874.0,8500.0
A (3108),1920,1080,2073600,7,1012.0,1160.0,813.0,928.0,17020.0
A (3112),1920,1080,2073600,7,1010.0,1154.0,813.0,930.0,16848.0
A (3117),1920,1080,2073600,7,1014.0,1125.0,824.0,920.0,10656.0
A (3119),1920,1080,2073600,7,1023.0,1130.0,828.0,939.0,11877.0
A (3120),1920,1080,2073600,7,1021.0,1127.0,830.0,915.0,9010.0
A (3120),1920,1080,2073600,7,1095.0,1134.0,900.0,945.0,1755.0
A (3122),1920,1080,2073600,7,1023.0,1125.0,828.0,917.0,9078.0
A (3122),1920,1080,2073600,7,1099.0,1125.0,896.0,939.0,1118.0
A (3202),1920,1080,2073600,1,1364.0,1392.0,598.0,649.0,1428.0
A (3202),1920,1080,2073600,7,616.0,699.0,543.0,661.0,9794.0
A (3203),1920,1080,2073600,7,625.0,699.0,548.0,665.0,8658.0
A (3210),1920,1080,2073600,7,619.0,701.0,548.0,661.0,9266.0
A (3210),1920,1080,2073600,7,586.0,621.0,661.0,674.0,455.0
A (3210),1920,1080,2073600,0,732.0,767.0,737.0,754.0,595.0
A (3210),1920,1080,2073600,0,903.0,914.0,678.0,691.0,143.0
A (3211),1920,1080,2073600,7,590.0,625.0,661.0,680.0,665.0
A (3211),1920,1080,2073600,7,621.0,699.0,552.0,661.0,8502.0
A (3211),1920,1080,2073600,0,738.0,760.0,739.0,754.0,330.0
A (3211),1920,1080,2073600,0,899.0,917.0,678.0,691.0,234.0
A (3213),1920,1080,2073600,7,621.0,699.0,548.0,659.0,8658.0
A (3213),1920,1080,2073600,7,582.0,621.0,659.0,680.0,819.0
A (3213),1920,1080,2073600,0,734.0,764.0,739.0,752.0,390.0
A (3213),1920,1080,2073600,0,773.0,786.0,669.0,680.0,143.0
A (3213),1920,1080,2073600,0,904.0,919.0,676.0,693.0,255.0
A (3214),1920,1080,2073600,7,617.0,712.0,548.0,661.0,10735.0
A (3214),1920,1080,2073600,7,584.0,616.0,665.0,680.0,480.0
A (3214),1920,1080,2073600,0,962.0,974.0,704.0,717.0,156.0
A (3214),1920,1080,2073600,0,738.0,761.0,743.0,754.0,253.0
A (3214),1920,1080,2073600,3,748.0,781.0,642.0,680.0,1254.0
A (3214),1920,1080,2073600,3,1115.0,1142.0,647.0,668.0,567.0
A (3214),1920,1080,2073600,3,1223.0,1241.0,486.0,494.0,144.0
A (3297),2560,1440,3686400,1,1656.0,1670.0,505.0,519.0,196.0
A (3298),2560,1440,3686400,1,1660.0,1670.0,503.0,519.0,160.0
A (373),1920,1080,2073600,0,1776.0,1830.0,455.0,481.0,1404.0
A (3873),2688,1520,4085760,1,2111.0,2215.0,1347.0,1423.0,7904.0
A (3873),2688,1520,4085760,0,1744.0,1784.0,1330.0,1364.0,1360.0
A (3873),2688,1520,4085760,3,1991.0,2106.0,1351.0,1417.0,7590.0
A (3873),2688,1520,4085760,3,2090.0,2148.0,1322.0,1359.0,2146.0
A (3873),2688,1520,4085760,3,2094.0,2168.0,1298.0,1337.0,2886.0
A (3873),2688,1520,4085760,0,2013.0,2033.0,1217.0,1238.0,420.0
A (3873),2688,1520,4085760,0,1959.0,1988.0,1289.0,1319.0,870.0
A (3873),2688,1520,4085760,0,2002.0,2090.0,1301.0,1329.0,2464.0
A (3873),2688,1520,4085760,0,1908.0,1947.0,1351.0,1374.0,897.0
A (3873),2688,1520,4085760,0,1884.0,1959.0,1371.0,1387.0,1200.0
A (3873),2688,1520,4085760,0,1943.0,1985.0,1421.0,1440.0,798.0
A (3873),2688,1520,4085760,0,1853.0,1902.0,1315.0,1338.0,1127.0
A (3873),2688,1520,4085760,1,2519.0,2627.0,1459.0,1517.0,6264.0
A (3873),2688,1520,4085760,0,2074.0,2175.0,1467.0,1497.0,3030.0
A (3888),2688,1520,4085760,3,2121.0,2292.0,1111.0,1435.0,55404.0
A (3888),2688,1520,4085760,3,1563.0,1626.0,1090.0,1130.0,2520.0
A (3888),2688,1520,4085760,1,2121.0,2226.0,1038.0,1151.0,11865.0
A (3889),2688,1520,4085760,3,1550.0,1637.0,1072.0,1118.0,4002.0
A (3889),2688,1520,4085760,1,2121.0,2218.0,1035.0,1167.0,12804.0
A (3889),2688,1520,4085760,7,2123.0,2294.0,1127.0,1451.0,55404.0
A (3895),2688,1520,4085760,1,2121.0,2207.0,1031.0,1141.0,9460.0
A (3895),2688,1520,4085760,7,2105.0,2284.0,1117.0,1440.0,57817.0
A (3895),2688,1520,4085760,7,2221.0,2413.0,1009.0,1093.0,16128.0
A (3896),2688,1520,4085760,1,2121.0,2212.0,1033.0,1172.0,12649.0
A (3896),2688,1520,4085760,7,2118.0,2292.0,1109.0,1438.0,57246.0
A (3896),2688,1520,4085760,7,2237.0,2421.0,998.0,1090.0,16928.0
A (3900),2688,1520,4085760,1,1949.0,2021.0,1216.0,1284.0,4896.0
A (3900),2688,1520,4085760,3,2142.0,2342.0,1377.0,1448.0,14200.0
A (3900),2688,1520,4085760,0,1968.0,2092.0,1272.0,1327.0,6820.0
A (3900),2688,1520,4085760,0,1929.0,1984.0,1361.0,1398.0,2035.0
A (3906),2688,1520,4085760,1,1865.0,1973.0,1175.0,1277.0,11016.0
A (3908),2688,1520,4085760,1,1865.0,1981.0,1175.0,1283.0,12528.0
A (3908),2688,1520,4085760,1,2381.0,2533.0,1351.0,1520.0,25688.0
A (3911),2688,1520,4085760,3,2082.0,2164.0,1031.0,1083.0,4264.0
A (3911),2688,1520,4085760,1,1862.0,1982.0,1172.0,1317.0,17400.0
A (3911),2688,1520,4085760,4,2281.0,2381.0,1372.0,1482.0,11000.0
A (3914),2688,1520,4085760,3,1966.0,2029.0,1485.0,1517.0,2016.0
A (3914),2688,1520,4085760,3,1630.0,1719.0,1191.0,1254.0,5607.0
A (3914),2688,1520,4085760,1,1744.0,1837.0,1169.0,1233.0,5952.0
A (3914),2688,1520,4085760,3,1781.0,1952.0,1225.0,1345.0,20520.0
A (3914),2688,1520,4085760,0,1926.0,2007.0,1343.0,1376.0,2673.0
A (3914),2688,1520,4085760,3,1694.0,1794.0,1228.0,1268.0,4000.0
A (3970),1920,1080,2073600,1,1545.0,1625.0,941.0,1012.0,5680.0
A (3971),1920,1080,2073600,1,1551.0,1610.0,969.0,1010.0,2419.0
A (3971),1920,1080,2073600,1,1557.0,1622.0,938.0,980.0,2730.0
A (3972),1920,1080,2073600,1,1558.0,1627.0,941.0,993.0,3588.0
A (3973),1920,1080,2073600,1,1538.0,1599.0,930.0,995.0,3965.0
A (3974),1920,1080,2073600,1,746.0,770.0,425.0,454.0,696.0
A (3974),1920,1080,2073600,7,805.0,856.0,377.0,406.0,1479.0
A (4014),1920,1080,2073600,3,88.0,121.0,804.0,826.0,726.0
A (4018),1920,1080,2073600,3,90.0,120.0,800.0,827.0,810.0
A (4019),1920,1080,2073600,3,90.0,123.0,798.0,824.0,858.0
A (4020),1920,1080,2073600,3,90.0,119.0,802.0,826.0,696.0
A (4021),1920,1080,2073600,3,90.0,121.0,800.0,828.0,868.0
A (404),1920,1080,2073600,0,586.0,619.0,996.0,1020.0,792.0
A (4102),1920,1200,2304000,1,23.0,120.0,848.0,950.0,9894.0
A (4114),1920,1200,2304000,0,1640.0,1653.0,436.0,456.0,260.0
A (4116),1920,1200,2304000,0,1634.0,1653.0,438.0,455.0,323.0
A (4123),1920,1200,2304000,0,1636.0,1649.0,436.0,451.0,195.0
A (4130),1920,1200,2304000,0,1634.0,1653.0,436.0,456.0,380.0
A (4146),1920,1080,2073600,3,1886.0,1919.0,628.0,652.0,792.0
A (4147),1920,1080,2073600,3,1886.0,1919.0,626.0,658.0,1056.0
A (4239),1920,1080,2073600,1,1122.0,1174.0,768.0,820.0,2704.0
A (4239),1920,1080,2073600,0,1120.0,1136.0,733.0,750.0,272.0
A (4239),1920,1080,2073600,0,1107.0,1119.0,662.0,674.0,144.0
A (4239),1920,1080,2073600,0,1113.0,1131.0,697.0,713.0,288.0
A (4240),1920,1080,2073600,0,1107.0,1121.0,665.0,674.0,126.0
A (4240),1920,1080,2073600,5,1749.0,1919.0,611.0,820.0,35530.0
A (4254),1920,1080,2073600,0,1059.0,1073.0,615.0,630.0,210.0
A (4255),1920,1080,2073600,0,1054.0,1075.0,530.0,552.0,462.0
A (4256),1920,1080,2073600,0,1053.0,1069.0,530.0,548.0,288.0
A (439),2688,1520,4085760,7,1196.0,1261.0,960.0,1005.0,2925.0
A (4693),1920,1080,2073600,1,1568.0,1698.0,316.0,390.0,9620.0
A (4822),1920,1080,2073600,1,1484.0,1504.0,157.0,237.0,1600.0
A (487),1920,1080,2073600,1,1672.0,1716.0,299.0,364.0,2860.0
A (4896),1920,1080,2073600,0,161.0,178.0,474.0,505.0,527.0
A (49),1920,1080,2073600,2,979.0,1019.0,135.0,178.0,1720.0
A (49),1920,1080,2073600,2,1006.0,1071.0,148.0,210.0,4030.0
A (49),1920,1080,2073600,7,1055.0,1085.0,192.0,216.0,720.0
A (499),1920,1080,2073600,1,604.0,640.0,385.0,448.0,2268.0
A (499),1920,1080,2073600,4,1.0,100.0,585.0,691.0,10494.0
A (5670),1920,1080,2073600,0,123.0,141.0,920.0,938.0,324.0
A (582),1920,1080,2073600,3,403.0,437.0,621.0,634.0,442.0
A (5886),1920,1080,2073600,0,20.0,34.0,940.0,964.0,336.0
A (5886),1920,1080,2073600,0,41.0,55.0,1001.0,1013.0,168.0
A (604),1920,1080,2073600,0,488.0,503.0,350.0,365.0,225.0
A (6082),1920,1080,2073600,0,974.0,996.0,697.0,707.0,220.0
A (6206),1920,1080,2073600,0,237.0,254.0,872.0,883.0,187.0
A (6206),1920,1080,2073600,0,151.0,165.0,823.0,833.0,140.0
A (6206),1920,1080,2073600,0,562.0,581.0,642.0,656.0,266.0
A (6229),2688,1520,4085760,3,178.0,235.0,731.0,769.0,2166.0
A (6230),2688,1520,4085760,3,178.0,248.0,727.0,769.0,2940.0
A (6429),1920,1200,2304000,0,494.0,512.0,1127.0,1147.0,360.0
A (6429),1920,1200,2304000,4,1873.0,1920.0,716.0,803.0,4089.0
A (643),1920,1080,2073600,0,650.0,672.0,995.0,1007.0,264.0
A (6507),1920,1200,2304000,0,1353.0,1368.0,248.0,259.0,165.0
A (6863),1920,1200,2304000,0,920.0,932.0,350.0,362.0,144.0
A (6929),1920,1200,2304000,4,1817.0,1911.0,599.0,755.0,14664.0
A (6936),1920,1200,2304000,4,1817.0,1913.0,608.0,752.0,13824.0
A (6936),1920,1200,2304000,0,1661.0,1684.0,902.0,924.0,506.0
A (6936),1920,1200,2304000,0,1590.0,1614.0,757.0,780.0,552.0
A (7040),1920,1200,2304000,0,493.0,529.0,1066.0,1094.0,1008.0
A (7044),1920,1200,2304000,0,492.0,528.0,1063.0,1097.0,1224.0
A (726),2688,1520,4085760,0,876.0,902.0,356.0,365.0,234.0
A (7794),1920,1080,2073600,4,485.0,571.0,401.0,503.0,8772.0
A (8112),1920,1080,2073600,4,489.0,576.0,412.0,624.0,18444.0
A (8119),1920,1080,2073600,4,479.0,579.0,411.0,631.0,22000.0
A (8169),1920,1080,2073600,4,487.0,573.0,405.0,521.0,9976.0
A (8507),1920,1080,2073600,3,1678.0,1706.0,712.0,735.0,644.0
A (8507),1920,1080,2073600,2,1153.0,1231.0,517.0,584.0,5226.0
A (8507),1920,1080,2073600,2,1217.0,1396.0,477.0,615.0,24702.0
A (8507),1920,1080,2073600,2,1357.0,1459.0,532.0,610.0,7956.0
A (8507),1920,1080,2073600,2,1444.0,1532.0,558.0,621.0,5544.0
A (8507),1920,1080,2073600,0,1778.0,1803.0,792.0,812.0,500.0
A (8507),1920,1080,2073600,0,1157.0,1176.0,665.0,674.0,171.0
A (8507),1920,1080,2073600,0,1460.0,1479.0,705.0,717.0,228.0
A (8507),1920,1080,2073600,0,1532.0,1549.0,659.0,674.0,255.0
A (8507),1920,1080,2073600,0,1338.0,1360.0,646.0,660.0,308.0
A (8736),1920,1080,2073600,3,1677.0,1708.0,713.0,734.0,651.0
A (8736),1920,1080,2073600,0,1896.0,1919.0,799.0,819.0,460.0
A (8736),1920,1080,2073600,0,1459.0,1477.0,705.0,717.0,216.0
A (8736),1920,1080,2073600,0,1536.0,1547.0,661.0,671.0,110.0
A (8736),1920,1080,2073600,0,1333.0,1360.0,648.0,661.0,351.0
A (8736),1920,1080,2073600,2,1237.0,1394.0,488.0,616.0,20096.0
A (8736),1920,1080,2073600,2,1364.0,1452.0,533.0,612.0,6952.0
A (8736),1920,1080,2073600,2,1444.0,1534.0,557.0,617.0,5400.0
A (8736),1920,1080,2073600,0,1159.0,1176.0,664.0,674.0,170.0
A (8736),1920,1080,2073600,0,1065.0,1078.0,534.0,540.0,78.0
A (8759),1920,1080,2073600,3,1676.0,1703.0,712.0,733.0,567.0
A (8759),1920,1080,2073600,2,1236.0,1398.0,486.0,615.0,20898.0
A (8759),1920,1080,2073600,2,1359.0,1456.0,532.0,611.0,7663.0
A (8759),1920,1080,2073600,2,1443.0,1532.0,555.0,616.0,5429.0
A (8759),1920,1080,2073600,0,1065.0,1077.0,534.0,541.0,84.0
A (8759),1920,1080,2073600,0,1157.0,1176.0,665.0,676.0,209.0
A (8759),1920,1080,2073600,0,1336.0,1361.0,647.0,661.0,350.0
A (8759),1920,1080,2073600,0,1449.0,1482.0,701.0,717.0,528.0
A (8759),1920,1080,2073600,0,1534.0,1547.0,660.0,671.0,143.0
A (8759),1920,1080,2073600,0,1515.0,1528.0,634.0,644.0,130.0
A (8759),1920,1080,2073600,0,1894.0,1919.0,797.0,821.0,600.0
A (879),1280,960,1228800,0,356.0,366.0,628.0,634.0,60.0
A (879),1280,960,1228800,0,398.0,413.0,613.0,620.0,105.0
A (8812),1920,1080,2073600,3,1678.0,1705.0,713.0,733.0,540.0
A (8812),1920,1080,2073600,0,1022.0,1042.0,684.0,692.0,160.0
A (8812),1920,1080,2073600,0,1063.0,1076.0,533.0,542.0,117.0
A (8812),1920,1080,2073600,0,1894.0,1920.0,799.0,821.0,572.0
A (8812),1920,1080,2073600,0,1337.0,1364.0,646.0,663.0,459.0
A (8812),1920,1080,2073600,0,1458.0,1479.0,704.0,718.0,294.0
A (8812),1920,1080,2073600,0,1533.0,1546.0,660.0,671.0,143.0
A (8812),1920,1080,2073600,0,1514.0,1527.0,634.0,643.0,117.0
A (8812),1920,1080,2073600,0,1581.0,1601.0,696.0,716.0,400.0
A (8812),1920,1080,2073600,2,1149.0,1237.0,512.0,580.0,5984.0
A (8812),1920,1080,2073600,2,1221.0,1395.0,487.0,618.0,22794.0
A (8812),1920,1080,2073600,2,1359.0,1454.0,531.0,611.0,7600.0
A (8812),1920,1080,2073600,2,1439.0,1532.0,556.0,619.0,5859.0
A (8828),1920,1080,2073600,3,1677.0,1706.0,714.0,733.0,551.0
A (8828),1920,1080,2073600,0,1534.0,1545.0,659.0,671.0,132.0
A (8828),1920,1080,2073600,0,1582.0,1599.0,697.0,717.0,340.0
A (8828),1920,1080,2073600,0,1584.0,1600.0,780.0,791.0,176.0
A (8828),1920,1080,2073600,0,1893.0,1920.0,798.0,821.0,621.0
A (8828),1920,1080,2073600,0,1458.0,1482.0,704.0,717.0,312.0
A (8828),1920,1080,2073600,0,1336.0,1359.0,647.0,662.0,345.0
A (8828),1920,1080,2073600,0,1023.0,1039.0,684.0,692.0,128.0
A (8828),1920,1080,2073600,0,1065.0,1076.0,534.0,541.0,77.0
A (8828),1920,1080,2073600,2,1152.0,1237.0,513.0,598.0,7225.0
A (8828),1920,1080,2073600,2,1218.0,1396.0,489.0,616.0,22606.0
A (8828),1920,1080,2073600,2,1357.0,1452.0,534.0,611.0,7315.0
A (8828),1920,1080,2073600,2,1442.0,1531.0,554.0,615.0,5429.0
A (8830),1920,1080,2073600,3,1678.0,1703.0,714.0,734.0,500.0
A (8830),1920,1080,2073600,2,1153.0,1234.0,512.0,580.0,5508.0
A (8830),1920,1080,2073600,2,1219.0,1391.0,486.0,617.0,22532.0
A (8830),1920,1080,2073600,2,1358.0,1452.0,527.0,611.0,7896.0
A (8830),1920,1080,2073600,2,1442.0,1531.0,558.0,616.0,5162.0
A (8830),1920,1080,2073600,0,1064.0,1076.0,534.0,542.0,96.0
A (8830),1920,1080,2073600,0,1022.0,1041.0,683.0,693.0,190.0
A (8830),1920,1080,2073600,0,1337.0,1362.0,648.0,662.0,350.0
A (8830),1920,1080,2073600,0,1457.0,1481.0,705.0,717.0,288.0
A (8830),1920,1080,2073600,0,1533.0,1547.0,660.0,671.0,154.0
A (8830),1920,1080,2073600,0,1894.0,1920.0,800.0,820.0,520.0
A (8830),1920,1080,2073600,0,1583.0,1601.0,696.0,717.0,378.0
A (8830),1920,1080,2073600,0,1586.0,1603.0,778.0,791.0,221.0
A (8856),1920,1080,2073600,3,1678.0,1707.0,713.0,735.0,638.0
A (8856),1920,1080,2073600,0,1893.0,1920.0,800.0,822.0,594.0
A (8856),1920,1080,2073600,0,1461.0,1481.0,705.0,717.0,240.0
A (8856),1920,1080,2073600,0,1533.0,1546.0,659.0,670.0,143.0
A (8856),1920,1080,2073600,0,1515.0,1527.0,633.0,644.0,132.0
A (8856),1920,1080,2073600,0,1336.0,1360.0,649.0,661.0,288.0
A (8856),1920,1080,2073600,0,1022.0,1040.0,683.0,694.0,198.0
A (8856),1920,1080,2073600,0,1064.0,1074.0,535.0,541.0,60.0
A (8856),1920,1080,2073600,0,679.0,704.0,868.0,882.0,350.0
A (8856),1920,1080,2073600,2,1152.0,1230.0,513.0,585.0,5616.0
A (8856),1920,1080,2073600,2,1219.0,1396.0,494.0,614.0,21240.0
A (8856),1920,1080,2073600,2,1356.0,1455.0,533.0,615.0,8118.0
A (8856),1920,1080,2073600,2,1444.0,1534.0,557.0,618.0,5490.0
A (8865),1920,1080,2073600,3,1677.0,1705.0,712.0,734.0,616.0
A (8865),1920,1080,2073600,0,1022.0,1040.0,684.0,693.0,162.0
A (8865),1920,1080,2073600,0,1062.0,1077.0,533.0,541.0,120.0
A (8865),1920,1080,2073600,0,1534.0,1546.0,659.0,670.0,132.0
A (8865),1920,1080,2073600,0,1584.0,1597.0,696.0,715.0,247.0
A (8865),1920,1080,2073600,0,1459.0,1482.0,703.0,718.0,345.0
A (8865),1920,1080,2073600,0,1337.0,1362.0,647.0,662.0,375.0
A (8865),1920,1080,2073600,0,1473.0,1510.0,796.0,807.0,407.0
A (8865),1920,1080,2073600,0,1586.0,1599.0,780.0,789.0,117.0
A (8865),1920,1080,2073600,0,1895.0,1920.0,802.0,820.0,450.0
A (8865),1920,1080,2073600,2,1152.0,1231.0,514.0,583.0,5451.0
A (8865),1920,1080,2073600,2,1219.0,1398.0,491.0,619.0,22912.0
A (8865),1920,1080,2073600,2,1357.0,1452.0,532.0,612.0,7600.0
A (8865),1920,1080,2073600,2,1436.0,1538.0,556.0,620.0,6528.0
A (887),1280,720,921600,7,266.0,417.0,270.0,336.0,9966.0
A (887),1280,720,921600,7,409.0,495.0,276.0,312.0,3096.0
A (887),1280,720,921600,4,395.0,433.0,300.0,342.0,1596.0
A (8893),1920,1080,2073600,3,1677.0,1704.0,712.0,735.0,621.0
A (8893),1920,1080,2073600,2,1240.0,1394.0,496.0,617.0,18634.0
A (8893),1920,1080,2073600,2,1359.0,1454.0,532.0,610.0,7410.0
A (8893),1920,1080,2073600,2,1447.0,1537.0,558.0,617.0,5310.0
A (8893),1920,1080,2073600,0,1461.0,1486.0,705.0,716.0,275.0
A (8893),1920,1080,2073600,0,1549.0,1565.0,656.0,668.0,192.0
A (8893),1920,1080,2073600,0,1337.0,1363.0,648.0,660.0,312.0
A (8893),1920,1080,2073600,0,1894.0,1920.0,803.0,824.0,546.0
A (890),1280,720,921600,7,276.0,415.0,273.0,339.0,9174.0
A (890),1280,720,921600,7,409.0,495.0,275.0,308.0,2838.0
A (890),1280,720,921600,4,394.0,434.0,301.0,344.0,1720.0
A (8903),1920,1080,2073600,3,1678.0,1705.0,713.0,735.0,594.0
A (8903),1920,1080,2073600,2,1237.0,1394.0,491.0,617.0,19782.0
A (8903),1920,1080,2073600,2,1359.0,1456.0,532.0,610.0,7566.0
A (8903),1920,1080,2073600,2,1443.0,1536.0,556.0,616.0,5580.0
A (8903),1920,1080,2073600,0,1892.0,1920.0,802.0,822.0,560.0
A (8903),1920,1080,2073600,0,1460.0,1483.0,705.0,717.0,276.0
A (8903),1920,1080,2073600,0,1550.0,1565.0,655.0,667.0,180.0
A (8903),1920,1080,2073600,0,1338.0,1363.0,648.0,661.0,325.0
A (8903),1920,1080,2073600,0,1023.0,1042.0,682.0,693.0,209.0
A (8914),1920,1080,2073600,3,1680.0,1705.0,713.0,733.0,500.0
A (8914),1920,1080,2073600,0,1338.0,1363.0,647.0,663.0,400.0
A (8914),1920,1080,2073600,0,1551.0,1565.0,656.0,668.0,168.0
A (8914),1920,1080,2073600,0,1462.0,1485.0,704.0,717.0,299.0
A (8914),1920,1080,2073600,0,1890.0,1920.0,797.0,828.0,930.0
A (8914),1920,1080,2073600,2,1234.0,1392.0,494.0,617.0,19434.0
A (8914),1920,1080,2073600,2,1361.0,1459.0,532.0,611.0,7742.0
A (8914),1920,1080,2073600,2,1435.0,1534.0,555.0,618.0,6237.0
A (8914),1920,1080,2073600,0,1022.0,1046.0,680.0,695.0,360.0
A (8941),1920,1080,2073600,3,1677.0,1705.0,713.0,735.0,616.0
A (8941),1920,1080,2073600,0,1023.0,1045.0,681.0,695.0,308.0
A (8941),1920,1080,2073600,0,1065.0,1077.0,534.0,541.0,84.0
A (8941),1920,1080,2073600,0,1895.0,1920.0,802.0,822.0,500.0
A (8941),1920,1080,2073600,0,1551.0,1564.0,656.0,667.0,143.0
A (8941),1920,1080,2073600,0,1517.0,1529.0,635.0,643.0,96.0
A (8941),1920,1080,2073600,0,1584.0,1601.0,695.0,716.0,357.0
A (8941),1920,1080,2073600,0,1464.0,1484.0,703.0,718.0,300.0
A (8941),1920,1080,2073600,0,1339.0,1364.0,649.0,661.0,300.0
A (8941),1920,1080,2073600,2,1230.0,1396.0,492.0,616.0,20584.0
A (8941),1920,1080,2073600,2,1359.0,1456.0,533.0,607.0,7178.0
A (8941),1920,1080,2073600,2,1441.0,1534.0,557.0,616.0,5487.0
A (8943),1920,1080,2073600,3,1678.0,1703.0,713.0,734.0,525.0
A (8943),1920,1080,2073600,2,1231.0,1393.0,492.0,617.0,20250.0
A (8943),1920,1080,2073600,2,1357.0,1457.0,531.0,611.0,8000.0
A (8943),1920,1080,2073600,2,1443.0,1532.0,555.0,623.0,6052.0
A (8943),1920,1080,2073600,0,1066.0,1076.0,536.0,542.0,60.0
A (8943),1920,1080,2073600,0,1022.0,1046.0,681.0,692.0,264.0
A (8943),1920,1080,2073600,0,1895.0,1920.0,804.0,825.0,525.0
A (8943),1920,1080,2073600,0,1340.0,1362.0,648.0,662.0,308.0
A (8943),1920,1080,2073600,0,1407.0,1420.0,674.0,684.0,130.0
A (8943),1920,1080,2073600,0,1518.0,1528.0,634.0,644.0,100.0
A (8943),1920,1080,2073600,0,1550.0,1563.0,656.0,668.0,156.0
A (8943),1920,1080,2073600,0,1462.0,1484.0,704.0,717.0,286.0
A (911),1920,1080,2073600,0,1310.0,1331.0,920.0,931.0,231.0
A (9170),2560,1440,3686400,0,983.0,1037.0,748.0,761.0,702.0
A (9170),2560,1440,3686400,0,2171.0,2205.0,1108.0,1118.0,340.0
A (9170),2560,1440,3686400,0,2195.0,2227.0,1142.0,1155.0,416.0
A (9170),2560,1440,3686400,0,1972.0,2002.0,1154.0,1165.0,330.0
A (9170),2560,1440,3686400,0,2073.0,2100.0,1169.0,1187.0,486.0
A (9170),2560,1440,3686400,0,2295.0,2316.0,1217.0,1226.0,189.0
A (9170),2560,1440,3686400,0,2165.0,2205.0,1197.0,1211.0,560.0
A (9179),2560,1440,3686400,0,2275.0,2311.0,1224.0,1235.0,396.0
A (9179),2560,1440,3686400,0,2216.0,2265.0,1211.0,1222.0,539.0
A (9179),2560,1440,3686400,0,2090.0,2106.0,1142.0,1160.0,288.0
